id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga_Outlet,inventory_Mississauga_Outlet,reorder_point_Mississauga_Outlet,reorder_quantity_Mississauga_Outlet,min_quantity_Mississauga_Outlet,max_quantity_Mississauga_Outlet
,JLTLTILESSENTIALCOLLECTIONMIAMIGOLD,TIL-JLTL-MI36019,,,,JLTLTIL - Essential Collection (Miami Gold),Finish type: Polished | Material type: Porcelain | Colour / tone: Miami Gold | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.00/sf | Skid price: $1.71/sf,FLOORING / TILE,Size,12x24 - 16.00sf/b,,,,,,2.22,4.22,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
,JLTLTILESSENTIALCOLLECTIONMIAMIGOLD,TIL-JLTL-MI6019,,,,JLTLTIL - Essential Collection (Miami Gold),Finish type: Polished | Material type: Porcelain | Colour / tone: Miami Gold | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.00/sf | Skid price: $1.71/sf,FLOORING / TILE,Size,24x24 - 16.00sf/b,,,,,,2.22,4.22,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
,JLTLTILESSENTIALCOLLECTIONONEXGREY,TIL-JLTL-BPCK36082,,,,JLTLTIL - Essential Collection (Onex Grey),Finish type: Polished | Material type: Porcelain | Colour / tone: Onex Grey | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.00/sf | Skid price: $1.71/sf,FLOORING / TILE,Size,12x24 - 16.00sf/b,,,,,,2.22,4.22,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
,JLTLTILESSENTIALCOLLECTIONONEXGREY,TIL-JLTL-BPCK6082,,,,JLTLTIL - Essential Collection (Onex Grey),Finish type: Polished | Material type: Porcelain | Colour / tone: Onex Grey | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.00/sf | Skid price: $1.71/sf,FLOORING / TILE,Size,24x24 - 16.00sf/b,,,,,,2.22,4.22,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
92c3394b-146e-4fd9-a591-d7ea45061a5c,jlttil---essential---porcelain-rockwood-bianco-matt---py3648m-----12-x-24---8pcb---16sfb,TIL-JLTL-PY3648M,,,,JLTLTIL - Essential Collection (Rockwood Bianco Matt) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Rockwood Bianco Matt | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
131b650d-ec5a-4ad5-9c76-b87cd0668350,p-jlttil---porcelain-rockwood-bianco-matte--py6648m----2424---4pcb,TIL-JLTL-PY6648M,,,,JLTLTIL - Essential Collection (Rockwood Bianco Matt) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Rockwood Bianco Matt | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
9e6dfabd-efcd-4bdd-a45d-d7cc4e4b5a25,jlttil---essential---porcelain-wasaga-sand-matt---36m0633h-----12-x-24---8pcb---16sfb,TIL-JLTL-36M0633H,,,,JLTLTIL - Essential Collection (Wasaga Sand Matt) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Wasaga Sand Matt | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
7085adb2-247e-475b-9d83-1c01e2dba538,jlttil---essential---porcelain-wasaga-sand-matt---60m0633h-----12-x-24---4pcb---16sfb,TIL-JLTL-60M0633H,,,,JLTLTIL - Essential Collection (Wasaga Sand Matt) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Wasaga Sand Matt | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
64e67269-fa65-4549-84ed-3e4aaa27c34e,jlttil---essential---porcelain-rock-wood-charcoal-matt---by6h3610-----12-x-24---8pcb---16sfb,TIL-JLTL-BY6H3610,,,,JLTLTIL - Essential Collection (Rock Wood Charcoal Matt) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Rock Wood Charcoal Matt | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $3.59/sf | Skid price: $3.07/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,3.99,5.99,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
913e4b09-bb35-47c6-930f-07a630a08f19,jlttil---essential---porcelain-rock-wood-charcoal-matt---by6h6010-----12-x-24---4pcb---16sfb,TIL-JLTL-BY6H6010,,,,JLTLTIL - Essential Collection (Rock Wood Charcoal Matt) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Rock Wood Charcoal Matt | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $3.59/sf | Skid price: $3.07/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,3.99,5.99,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
ba0d639a-0995-4c05-9e6b-609b77894a53,jlttil---porcelain-camelia-silver---te36622r-----1224---8pcb,TIL-JLTL-TE36622R,,,,JLTLTIL - Essential Collection (Camelia Sliver) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Camelia Sliver | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
6eaa67ac-441e-4128-8438-9f720e3d1743,jlttil---porcelain-camelia-silver---te65622r-----2424---4pcb,TIL-JLTL-TE65622R,,,,JLTLTIL - Essential Collection (Camelia Sliver) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Camelia Sliver | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
55d03ac9-cd4b-4014-b043-63f0adf28b78,jlttil---porcelain-camelia-gris---te36627r-----1224---8pcb,TIL-JLTL-TE36627R,,,,JLTLTIL - Essential Collection (Camelia Gris) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Camelia Gris | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
db508fde-b0d0-4d61-9d17-fe257d7eaa4a,jlttil---porcelain-camelia-gris---te65627r-----2424---4pcb,TIL-JLTL-TE65627R,,,,JLTLTIL - Essential Collection (Camelia Gris) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Camelia Gris | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
b1c0fe2d-e4bf-45c5-ba9a-044bf2f3decf,jlttil---porcelain-camelia-dark---te36628r-----1224---8pcb,TIL-JLTL-TE36628R,,,,JLTLTIL - Essential Collection (Camelia Dark) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Camelia Dark | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
59f38868-eb17-4bb7-82c3-d85134837d2b,jlttil---porcelain-camelia-dark---te65628r-----2424---4pcb,TIL-JLTL-TE65628R,,,,JLTLTIL - Essential Collection (Camelia Dark) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Camelia Dark | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
209b46b1-e121-441a-9442-2f60ba41cab1,jlttil---porcelain-luxor-silver---lx3638-----1224---8pcb,TIL-JLTL-LX3638,,,,JLTLTIL - Essential Collection (Luxor Silver) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Luxor Silver | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
7182cc1a-c11c-4f31-8950-02869cd26942,jlttil---porcelain-luxor-silver---lx6638-----2424---4pcb,TIL-JLTL-LX6638,,,,JLTLTIL - Essential Collection (Luxor Silver) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Luxor Silver | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
4df0d417-dc1a-4116-8488-0d2bdebc2d34,jlttil---porcelain-luxor-grey---lx3639-----1224---8pcb,TIL-JLTL-LX3639,,,,JLTLTIL - Essential Collection (Luxor Grey) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Luxor Grey | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
dfd4619f-3c6d-4443-b2ea-36db524eaad3,jlttil---porcelain-luxor-grey---lx6639-----2424---4pcb,TIL-JLTL-LX6639,,,,JLTLTIL - Essential Collection (Luxor Grey) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Luxor Grey | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
3588d29a-f90a-4479-bc5c-74f0fd683618,jlttil---porcelain-luxor-night---lx3640-----1224---8pcb,TIL-JLTL-LX3640,,,,JLTLTIL - Essential Collection (Luxor Night) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Luxor Night | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
f2c8a644-edda-4e9f-b720-47b48f39a3e5,jlttil---porcelain-luxor-night---lx6640-----2424---4pcb,TIL-JLTL-LX6640,,,,JLTLTIL - Essential Collection (Luxor Night) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Luxor Night | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
840cf3eb-2968-4022-89d6-37d6ca3f44d0,jlttil---essential---porcelain-nordic-chalk---nd3641-----12-x-24---8pcb---16sfb,TIL-JLTL-ND3641,,,,JLTLTIL - Essential Collection (Nordic Chalk) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Nordic Chalk | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
96ef9f86-4fa8-4bd3-a0c3-f05008407965,jlttil---essential---porcelain-nordic-chalk---nd6041-----24-x-24---4pcb---16sfb,TIL-JLTL-ND6041,,,,JLTLTIL - Essential Collection (Nordic Chalk) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Nordic Chalk | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
8cfb7a15-dace-4cfb-9df9-a8c602d257a1,jlttil---essential---porcelain-nordic-grigio---nd3642-----12-x-24---8pcb---16sfb,TIL-JLTL-ND3642,,,,JLTLTIL - Essential Collection (Nordic Grigio) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Nordic Grigio | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
581a5b9a-643b-484f-ba62-f9fcedc76966,jlttil---essential---porcelain-nordic-grigio---nd6042-----24-x-24---4pcb---16sfb,TIL-JLTL-ND6042,,,,JLTLTIL - Essential Collection (Nordic Grigio) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Nordic Grigio | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
ae694c2f-9389-4ed4-89f1-ea325f363baf,jlttil---essential---porcelain-nordic-charcoal---nd3643-----12-x-24---8pcb---16sfb,TIL-JLTL-ND3643,,,,JLTLTIL - Essential Collection (Nordic Charcoal) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Nordic Charcoal | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
6948dc44-e69d-43c8-b4b8-20cce34e031e,jlttil---essential---porcelain-nordic-charcoal---nd6043-----24-x-24---4pcb---16sfb,TIL-JLTL-ND6043,,,,JLTLTIL - Essential Collection (Nordic Charcoal) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Nordic Charcoal | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
332ab198-8c13-4450-aeda-a2a895274660,jlttil---essential---porcelain-emotive-astonished-white-matt---qp8320gmb-360-----12-x-24---8pcb---16sfb,TIL-JLTL-QP8320GMB360,,,,JLTLTIL - Essential Collection (Emotive Astonished White Matt) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Emotive Astonished White Matt | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
e252e01c-deb6-4e02-a549-22249932e1d1,jlttil---essential---porcelain-emotive-astonished-white-matt---qp8320gmb-660-----24-x-24---4pcb---16sfb,TIL-JLTL-QP8320GMB660,,,,JLTLTIL - Essential Collection (Emotive Astonished White Matt) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Emotive Astonished White Matt | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
a3031d74-8ad1-417e-98e7-c004a2dd15ab,jlttil---essential---porcelain-dream-white-matt---dm36340m-----12-x-24---8pcb---16sfb,TIL-JLTL-DM36340M,,,,JLTLTIL - Essential Collection (Dream White Matt) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Dream White Matt | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
e1730497-a012-4858-8c0a-239d0e6319f3,jlttil---essential---porcelain-dream-white-matt---dm60340m-----24-x-24---4pcb---16sfb,TIL-JLTL-DM60340M,,,,JLTLTIL - Essential Collection (Dream White Matt) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Dream White Matt | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
b57b3e1a-830f-4b5b-a38b-4a4f0262602b,jlttil---essential---porcelain-kamloops-glory-mist-matte---kg36012s-----12-x-24---8pcb---16sfb,TIL-JLTL-KG36012S,,,,JLTLTIL - Essential Collection (Kamloops Glory Mist Matte) | 12x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Kamloops Glory Mist Matte | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
06d522f4-a046-4b79-bf31-35f407189cb7,jlttil---essential---porcelain-kamloops-glory-mist-matte---kg6012s-----24-x-24---4pcb---16sfb,TIL-JLTL-KG6012S,,,,JLTLTIL - Essential Collection (Kamloops Glory Mist Matte) | 24x24 | Matte - 16.00sf/b,"Finish type: Matte | Material type: Porcelain | Colour / tone: Kamloops Glory Mist Matte | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
,JLTLTILESSENTIALCOLLECTIONLISBONGREYMATTE,TIL-JLTL-TBD0001,,,,JLTLTIL - Essential Collection (Lisbon Grey Matte),Finish type: Matte | Material type: Porcelain | Colour / tone: Lisbon Grey Matte | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf,FLOORING / TILE,Size,12x24 - 16.00sf/b,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
,JLTLTILESSENTIALCOLLECTIONLISBONGREYMATTE,TIL-JLTL-6P227,,,,JLTLTIL - Essential Collection (Lisbon Grey Matte),Finish type: Matte | Material type: Porcelain | Colour / tone: Lisbon Grey Matte | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf,FLOORING / TILE,Size,24x24 - 16.00sf/b,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
,JLTLTILESSENTIALCOLLECTIONLISBONSILVERMATTE,TIL-JLTL-TBD0002,,,,JLTLTIL - Essential Collection (Lisbon Silver Matte),Finish type: Matte | Material type: Porcelain | Colour / tone: Lisbon Silver Matte | Box size (sf): 16 | Pieces per box: 8 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf,FLOORING / TILE,Size,12x24 - 16.00sf/b,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
,JLTLTILESSENTIALCOLLECTIONLISBONSILVERMATTE,TIL-JLTL-6P228,,,,JLTLTIL - Essential Collection (Lisbon Silver Matte),Finish type: Matte | Material type: Porcelain | Colour / tone: Lisbon Silver Matte | Box size (sf): 16 | Pieces per box: 4 | Volume pricing notes: Your cut order price: $2.12/sf | Skid price: $1.81/sf,FLOORING / TILE,Size,24x24 - 16.00sf/b,,,,,,2.35,4.35,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
bdd0830d-0bd0-46ce-b2c4-283a407e46a4,jlttil---porcelain-country-black---sdx12813p-----2448---2pcb,TIL-JLTL-SDX12813P,,,,JLTLTIL - Elegant Collection (Country Black) | 24x48 | Polished - 16.00sf/b,"Finish type: Polished | Material type: Porcelain | Colour / tone: Country Black | Box size (sf): 16 | Pieces per box: 2 | Volume pricing notes: Your cut order price: $4.22/sf | Skid price: $3.61/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,4.69,6.69,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
e0c398e8-52fe-4766-a507-c805da981429,jlttil---porcelain-forest-black---sdx12611p-----2448---2pcb,TIL-JLTL-SDX12611P,,,,JLTLTIL - Elegant Collection (Forest Black) | 24x48 | Polished - 16.00sf/b,"Finish type: Polished | Material type: Porcelain | Colour / tone: Forest Black | Box size (sf): 16 | Pieces per box: 2 | Volume pricing notes: Your cut order price: $4.22/sf | Skid price: $3.61/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,4.69,6.69,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
7e60150f-de9c-4735-9bb1-5a5ee5947027,jlttil---porcelain-canelli-grafite---mh12001-----2448---2pcb,TIL-JLTL-MH12001,,,,JLTLTIL - Elegant Collection (Canelli Grafite) | 24x48 | Polished - 16.00sf/b,"Finish type: Polished | Material type: Porcelain | Colour / tone: Canelli Grafite | Box size (sf): 16 | Pieces per box: 2 | Volume pricing notes: Your cut order price: $4.22/sf | Skid price: $3.61/sf | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,4.69,6.69,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
5188c077-2125-4c90-9683-b8ff1a576c49,jlttil---porcelain-canelli-vintage---mh1248-----2448---2pcb,TIL-JLTL-MH1248,,,,JLTLTIL - Elegant Collection (Canelli Vintage Random) | 24x48 | Polished - 24.00sf/b,"Finish type: Polished | Material type: Porcelain | Colour / tone: Canelli Vintage Random | Box size (sf): 24 | Pieces per box: 3 | Volume pricing notes: Your cut order price: $4.22/sf | Skid price: $3.61/sf | Random patterns, no more book matching | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before. Handle copied verbatim from the live LS record (not regenerated).",FLOORING / TILE,,,,,,,,4.69,6.69,,,,,JL Tile,JL Tile,,1,1,Default Tax,,,,,
