id,handle,sku,composite_1,composite_2,composite_3,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_2_name,variant_option_2_value,variant_option_3_name,variant_option_3_value,tags,supply_price,retail_price,loyalty_1,loyalty_2,account_1,account_2,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_TitanFlooring,inv_1,inv_2,inv_3
0bb99990-d21a-4f54-bfaf-1a69963668b7,GRNTANTI5ROSOLIN,ENG-GRNT-0055,,,,"GRNTENG - Antique Red Oak (Solin) Click | 5"" x 12.7mm x RL - 35.52sf/b - Select & Better","Supplier SKU: RO2108 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 35.52 | Boxes per skid: 32 | Active: TRUE | Residential warranty (yrs): 25 | Salesperson notes: Alternate box size (35.52 sf/box, 32 boxes/pallet).",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
a47bf4a4-e0e5-4ac7-b944-b6088956069d,GRNTANTI5ROVEYEN,ENG-GRNT-0054,,,,"GRNTENG - Antique Red Oak (Veyen) Click | 5"" x 12.7mm x RL - 35.52sf/b - Select & Better","Supplier SKU: RO2107 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 35.52 | Boxes per skid: 32 | Active: TRUE | Residential warranty (yrs): 25 | Salesperson notes: Alternate box size (35.52 sf/box, 32 boxes/pallet).",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
b4d22db0-134f-4e30-8de4-974926b7a46c,GRNTELEG6WOCAPRI,ENG-GRNT-0006,,,,"GRNTENG - Elegance White Oak (Capri) T&G | 6"" x 19.05mm x 72""RL - 3mm top - 28.42sf/b - Character",Supplier SKU: WB1365 | Install method: Nail / staple | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 28.42 | Boxes per skid: 27 | Active: TRUE | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.89,4.89,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
ff0b9cd8-e5e9-4c56-8a7a-bd33212e9836,GRNTELEG6WOLECCE,ENG-GRNT-0003,,,,"GRNTENG - Elegance White Oak (Lecce) T&G | 6"" x 19.05mm x 72""RL - 3mm top - 28.42sf/b",Supplier SKU: WB1362 | Install method: Nail / staple | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 28.42 | Boxes per skid: 27 | Active: TRUE | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,Grade,Character,,,,,,3.89,4.89,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
7e3cfbab-4b3d-4ef4-b59a-fc3b3bde0712,GRNTELEG6WOLECCE,ENG-GRNT-0010,,,,"GRNTENG - Elegance White Oak (Lecce) T&G | 6"" x 19.05mm x 72""RL - 3mm top - 29.71sf/b","Supplier SKU: WB1382 | Install method: Nail / staple | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 29.71 | Boxes per skid: 27 | Stock status: Discontinued | Residential warranty (yrs): 25 | Salesperson notes: Alternate box size variant (29.71 sf/box, not the standard 28.42). Same spec otherwise — confirm batch on order.",FLOORING / ENGINEERED HARDWOOD,Grade,Select,,,,,,4.09,5.09,,,,,GreenTouch,GreenTouch,,0,1,Default Tax,,,
4e4d1f3d-97d4-40c0-bf4d-f4f752c8ce9d,GRNTELEG6WOLUCCA,ENG-GRNT-0001,,,,"GRNTENG - Elegance White Oak (Lucca) T&G | 6"" x 19.05mm x 72""RL - 3mm top - 28.42sf/b",Supplier SKU: WB1361 | Install method: Nail / staple | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 28.42 | Boxes per skid: 27 | Active: TRUE | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,Grade,Character,,,,,,3.89,4.89,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
bd77dafd-7822-4a47-b8f2-794db0959544,GRNTELEG6WOLUCCA,ENG-GRNT-0002,,,,"GRNTENG - Elegance White Oak (Lucca) T&G | 6"" x 19.05mm x 72""RL - 3mm top - 28.42sf/b",Supplier SKU: WB1381 | Install method: Nail / staple | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 28.42 | Boxes per skid: 27 | Stock status: Low stock | Active: TRUE | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,Grade,Select,,,,,,4.09,5.09,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
6855c611-804e-4bb8-90ba-59a7ffcb6f59,GRNTELEG6WOMONZA,ENG-GRNT-0005,,,,"GRNTENG - Elegance White Oak (Monza) T&G | 6"" x 19.05mm x 72""RL - 3mm top - 28.42sf/b - Character",Supplier SKU: WB1364 | Install method: Nail / staple | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 28.42 | Boxes per skid: 27 | Active: TRUE | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.89,4.89,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
bbf1c02d-2dc5-48f0-962b-041984bcb716,GRNTELEG6WOPOMPEII,ENG-GRNT-0009,,,,"GRNTENG - Elegance White Oak (Pompeii) T&G | 6"" x 19.05mm x 72""RL - 3mm top - 28.42sf/b - Select",Supplier SKU: WB1386 | Install method: Nail / staple | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 28.42 | Boxes per skid: 27 | Stock status: Discontinued | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,4.09,5.09,,,,,GreenTouch,GreenTouch,,0,1,Default Tax,,,
112d34b8-331b-463a-87d5-74c9fa118fa2,GRNTELEG6WOPRATO,ENG-GRNT-0007,,,,"GRNTENG - Elegance White Oak (Prato) T&G | 6"" x 19.05mm x 72""RL - 3mm top - 28.42sf/b - Select",Supplier SKU: WB1384 | Install method: Nail / staple | Certifications: CARB II; Floorscore | Box size (sf): 28.42 | Boxes per skid: 27 | Stock status: Discontinued | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.89,4.89,,,,,GreenTouch,GreenTouch,,0,1,Default Tax,,,
