id,handle,sku,c4,c5,c6,name,description,product_category,variant_option_one_name,variant_option_one_value,vo2n,vo2v,vo3n,vo3v,tags,supply_price,retail_price,loy1,loy2,loy3,loy4,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Titan Flooring,inv,reorder,restock
186899a2-3140-4d69-a858-ee418175bee8,55546802,91107,,,,"IMPENG - CONTEMPA COLLECTION -  (GLACE BAY)  | #91107 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
d76c4a8f-b5a7-4d3c-93fa-d7bc245852f0,55546804,91108,,,,"IMPENG - CONTEMPA COLLECTION -  (DIGBY)  | #91108 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
0f5ec4aa-945a-405c-9eb7-2159e0ae740e,55546796,91109,,,,"IMPENG - CONTEMPA COLLECTION -  (SHEFFIELD)  | #91109 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
666a1906-7c8f-4d52-9f6e-3b49322d0150,55546801,91110,,,,"IMPENG - CONTEMPA COLLECTION -  (GLASSGOW)  | #91110 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
4867ed35-e024-46ba-9fd5-403b2c75eb90,55546797,91111,,,,"IMPENG - CONTEMPA COLLECTION -  (NATURAL)  | #91111 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
ba511f49-ddbf-415f-a398-dd8a3de8fa50,55546803,91112,,,,"IMPENG - CONTEMPA COLLECTION -  (ELGIN)  | #91112 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
4a34c0cd-ce20-4c39-bd76-9a090f2afec5,55546778,91000,,,,"IMPENG - PARAMOUNT COLLECTION -  (TREE BARK)  | #91000 |  - 5"" x 3/4"" 2mm - 20.85sf/b",Box size (sf): 20.85 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.25,4.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
e40dd0a0-46cd-455b-a638-26bfd337696f,55546785,91001,,,,"IMPENG - PARAMOUNT COLLECTION -  (BUCKEYE)  | #91001 |  - 5"" x 3/4"" 2mm - 20.85sf/b",Box size (sf): 20.85 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.25,4.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
c42dc296-b657-4d52-8cef-06b95b9f426f,55546781,91002,,,,"IMPENG - PARAMOUNT COLLECTION -  (ORION)  | #91002 |  - 5"" x 3/4"" 2mm - 20.85sf/b",Box size (sf): 20.85 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.25,4.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
0ccfe224-e6da-4645-8274-273dcced1e02,55546787,91003,,,,"IMPENG - PARAMOUNT COLLECTION -  (BATTLE CREEK)  | #91003 |  - 5"" x 3/4"" 2mm - 20.85sf/b",Box size (sf): 20.85 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.25,4.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
584d1024-b401-4325-92de-a853220677e2,55546779,91004,,,,"IMPENG - PARAMOUNT COLLECTION -  (SADDLE)  | #91004 |  - 5"" x 3/4"" 2mm - 20.85sf/b",Box size (sf): 20.85 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.25,4.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
50e23bb5-9f55-4268-a35b-12c6e60c97a4,55546784,91005,,,,"IMPENG - PARAMOUNT COLLECTION -  (ISLAND)  | #91005 |  - 5"" x 3/4"" 2mm - 20.85sf/b",Box size (sf): 20.85 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.25,4.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
58a1ec0e-5d2f-4987-909f-92d0dc801851,55546786,91006,,,,"IMPENG - PARAMOUNT COLLECTION -  (BROOK)  | #91006 |  - 5"" x 3/4"" 2mm - 20.85sf/b",Box size (sf): 20.85 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.25,4.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
176208ba-eab5-41f6-a766-0358b82f50a1,55546783,91007,,,,"IMPENG - PARAMOUNT COLLECTION -  (JASPER)  | #91007 |  - 5"" x 3/4"" 2mm - 20.85sf/b",Box size (sf): 20.85 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.25,4.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
ce5e9070-99ef-406f-89f0-fece8555b417,55546780,91008,,,,"IMPENG - PARAMOUNT COLLECTION -  (PLATEAU)  | #91008 |  - 5"" x 3/4"" 2mm - 20.85sf/b",Box size (sf): 20.85 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.25,4.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
505a3d00-aa42-4fce-884b-3c34fba232d2,55546782,91009,,,,"IMPENG - PARAMOUNT COLLECTION -  (NATURAL)  | #91009 |  - 5"" x 3/4"" 2mm - 20.85sf/b",Box size (sf): 20.85 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.25,4.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
38f8c1be-e33f-47a8-a1d4-54937df91015,55546777,91010,,,,"IMPENG - PARAMOUNT COLLECTION -  (VIKING)  | #91010 |  - 5"" x 3/4"" 2mm - 20.85sf/b",Box size (sf): 20.85 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.25,4.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
49c8a97a-2580-4b69-913f-c76f5309c338,IMPENGORIENTAL75GLAMOUR,ENG-IMPR-4800,,,,"IMPENG - ORIENTAL COLLECTION (GLAMOUR) | #4800 | 7.5"" x 19mm - 2mm top - 2-6 ft (random) - 19.99sf/b",Box size (sf): 19.99 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.95,4.95,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
5e19ef40-16e3-4e6b-83cd-484adc9933d9,IMPENGORIENTAL75BONOCO,ENG-IMPR-4801,,,,"IMPENG - ORIENTAL COLLECTION (BONOCO) | #4801 | 7.5"" x 19mm - 2mm top - 2-6 ft (random) - 19.99sf/b",Box size (sf): 19.99 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.95,4.95,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
8b6f3597-02a6-4456-a26e-7dda94fc492a,IMPENGORIENTAL75BROOKLYNN,ENG-IMPR-4802,,,,"IMPENG - ORIENTAL COLLECTION (BROOK LYNN) | #4802 | 7.5"" x 19mm - 2mm top - 2-6 ft (random) - 19.99sf/b",Box size (sf): 19.99 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.95,4.95,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
25715c39-791e-4679-b670-232332df5fbd,IMPENGORIENTAL75CACTUS,ENG-IMPR-4803,,,,"IMPENG - ORIENTAL COLLECTION (CACTUS) | #4803 | 7.5"" x 19mm - 2mm top - 2-6 ft (random) - 19.99sf/b",Box size (sf): 19.99 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.95,4.95,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
3ee05cb0-1eb1-4010-84df-19ab2ceb0895,IMPENGORIENTAL75ASHBROOK,ENG-IMPR-4804,,,,"IMPENG - ORIENTAL COLLECTION (ASHBROOK) | #4804 | 7.5"" x 19mm - 2mm top - 2-6 ft (random) - 19.99sf/b",Box size (sf): 19.99 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.95,4.95,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
85ea8feb-b02b-4784-9259-73577344c664,IMPENGORIENTAL75STANBROOK,ENG-IMPR-4805,,,,"IMPENG - ORIENTAL COLLECTION (STANBROOK) | #4805 | 7.5"" x 19mm - 2mm top - 2-6 ft (random) - 19.99sf/b",Box size (sf): 19.99 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.95,4.95,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
7160f08c-c9e4-45dc-8c65-9311bc0156a2,IMPENGORIENTAL75LANCASTER,ENG-IMPR-4806,,,,"IMPENG - ORIENTAL COLLECTION (LANCASTER) | #4806 | 7.5"" x 19mm - 2mm top - 2-6 ft (random) - 19.99sf/b",Box size (sf): 19.99 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.95,4.95,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
4037c9e6-cbe4-4021-b8cb-c16953deb45a,IMPENGORIENTAL75SIDNEY,ENG-IMPR-4807,,,,"IMPENG - ORIENTAL COLLECTION (SIDNEY) | #4807 | 7.5"" x 19mm - 2mm top - 2-6 ft (random) - 19.99sf/b",Box size (sf): 19.99 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.95,4.95,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
d02ab0c7-a2bf-46ba-b578-a04c73424f9b,IMPENGORIENTAL75WELLINGTON,ENG-IMPR-4808,,,,"IMPENG - ORIENTAL COLLECTION (WELLINGTON) | #4808 | 7.5"" x 19mm - 2mm top - 2-6 ft (random) - 19.99sf/b",Box size (sf): 19.99 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.95,4.95,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
e8b3942d-6fe4-4592-937c-1631eb2124a3,IMPENGIMPERIAL65SERENE,ENG-IMPR-4850,,,,"IMPENG - IMPERIAL COLLECTION (SERENE) | #4850 | 6.5"" x 19mm - 2mm top - 2-6 ft (random) - 20.85sf/b",Box size (sf): 20.85 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.47,4.47,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
8940194b-2be9-460e-8b44-a571414bbd4d,IMPENGIMPERIAL65MILKYWAY,ENG-IMPR-4851,,,,"IMPENG - IMPERIAL COLLECTION (MILKYWAY) | #4851 | 6.5"" x 19mm - 2mm top - 2-6 ft (random) - 20.85sf/b",Box size (sf): 20.85 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.47,4.47,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
2aa0aaa3-b0c0-4576-bf29-a7912a908f73,IMPENGIMPERIAL65FORTIS,ENG-IMPR-4852,,,,"IMPENG - IMPERIAL COLLECTION (FORTIS) | #4852 | 6.5"" x 19mm - 2mm top - 2-6 ft (random) - 20.85sf/b",Box size (sf): 20.85 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.47,4.47,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
9d6f97e1-f0c5-442a-a3ff-da8a8cf62153,IMPENGIMPERIAL65MAYFAIR,ENG-IMPR-4853,,,,"IMPENG - IMPERIAL COLLECTION (MAYFAIR) | #4853 | 6.5"" x 19mm - 2mm top - 2-6 ft (random) - 20.85sf/b",Box size (sf): 20.85 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.47,4.47,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
de1a1ab1-de53-45e3-a347-06c44dc83595,IMPENGIMPERIAL65RODEO,ENG-IMPR-4854,,,,"IMPENG - IMPERIAL COLLECTION (RODEO) | #4854 | 6.5"" x 19mm - 2mm top - 2-6 ft (random) - 20.85sf/b",Box size (sf): 20.85 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.47,4.47,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
d0e2faf0-379d-47a0-86ce-b543584fa933,IMPENGIMPERIAL65TRENT,ENG-IMPR-4855,,,,"IMPENG - IMPERIAL COLLECTION (TRENT) | #4855 | 6.5"" x 19mm - 2mm top - 2-6 ft (random) - 20.85sf/b",Box size (sf): 20.85 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.47,4.47,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
1484e882-bbf0-44a9-a684-91074bcbd62f,IMPENGIMPERIAL65VENETO,ENG-IMPR-4856,,,,"IMPENG - IMPERIAL COLLECTION (VENETO) | #4856 | 6.5"" x 19mm - 2mm top - 2-6 ft (random) - 20.85sf/b",Box size (sf): 20.85 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.47,4.47,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
86e231e1-8a89-49f0-ac0a-a9e2f04f639e,IMPENGIMPERIAL65LAKEPORT,ENG-IMPR-4857,,,,"IMPENG - IMPERIAL COLLECTION (LAKEPORT) | #4857 | 6.5"" x 19mm - 2mm top - 2-6 ft (random) - 20.85sf/b",Box size (sf): 20.85 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,3.47,4.47,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
578a88da-a679-4c58-b5eb-ba94e80a1954,IMPENGHERITAGE5AUCKLAND,ENG-IMPR-4870,,,,"IMPENG - HERITAGE COLLECTION (AUCKLAND) | #4870 | 5"" x 19mm - 2mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
77eabdc0-c1fb-4101-be71-1a20b26a9f11,IMPENGHERITAGE5HAMILTON,ENG-IMPR-4871,,,,"IMPENG - HERITAGE COLLECTION (HAMILTON) | #4871 | 5"" x 19mm - 2mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
1a157ef6-5a8c-4673-b6a1-7b2aa9791a3b,IMPENGHERITAGE5NAPIER,ENG-IMPR-4872,,,,"IMPENG - HERITAGE COLLECTION (NAPIER) | #4872 | 5"" x 19mm - 2mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
f2f1fabe-3b46-4e50-b23d-0d575a790edb,IMPENGHERITAGE5HASTINGS,ENG-IMPR-4873,,,,"IMPENG - HERITAGE COLLECTION (HASTINGS) | #4873 | 5"" x 19mm - 2mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
96f5dc47-143d-4fd9-8e5b-ee8895f67916,IMPENGHERITAGE5NELSON,ENG-IMPR-4874,,,,"IMPENG - HERITAGE COLLECTION (NELSON) | #4874 | 5"" x 19mm - 2mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
e83ea919-7342-4935-92e5-52ab7f650da5,IMPENGHERITAGE5ASHBURTON,ENG-IMPR-4875,,,,"IMPENG - HERITAGE COLLECTION (ASHBURTON) | #4875 | 5"" x 19mm - 2mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
1a35aa25-ec74-46df-94a2-fb5ef3f0b7a9,IMPENGHERITAGE5TIMARU,ENG-IMPR-4876,,,,"IMPENG - HERITAGE COLLECTION (TIMARU) | #4876 | 5"" x 19mm - 2mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
aa4e2369-ef21-435f-8bbd-1ffea0e45763,IMPENGHERITAGE5LEVIN,ENG-IMPR-4877,,,,"IMPENG - HERITAGE COLLECTION (LEVIN) | #4877 | 5"" x 19mm - 2mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 25yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,2.99,3.99,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
5769fc87-15d1-4202-b2e8-40d52b92875a,IMPENGGREATLAKES6MEADOWS,ENG-IMPR-91801,,,,"IMPENG - GREAT LAKES COLLECTION (MEADOWS) | #91801 | 6"" x 19mm - 3mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.15,6.15,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
7dbac19b-e21f-4bff-b888-d58487ad5047,IMPENGGREATLAKES6GLEAM,ENG-IMPR-91802,,,,"IMPENG - GREAT LAKES COLLECTION (GLEAM) | #91802 | 6"" x 19mm - 3mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.15,6.15,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
18fe20ac-f902-4fdc-9ac4-652437cdfcb7,IMPENGGREATLAKES6LUXE,ENG-IMPR-91803,,,,"IMPENG - GREAT LAKES COLLECTION (LUXE) | #91803 | 6"" x 19mm - 3mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.15,6.15,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
3c1fbba2-08ab-4cb9-8ecc-8563bdc5ddcf,IMPENGGREATLAKES6CREST,ENG-IMPR-91804,,,,"IMPENG - GREAT LAKES COLLECTION (CREST) | #91804 | 6"" x 19mm - 3mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.15,6.15,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
aef2f7ef-8393-4e8e-a413-64f3e8dd325b,IMPENGGREATLAKES6FLAIR,ENG-IMPR-91805,,,,"IMPENG - GREAT LAKES COLLECTION (FLAIR) | #91805 | 6"" x 19mm - 3mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.15,6.15,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
7996f479-53d5-4fe6-8902-edbdf15cdd0f,IMPENGGREATLAKES6BERLIN,ENG-IMPR-91806,,,,"IMPENG - GREAT LAKES COLLECTION (BERLIN) | #91806 | 6"" x 19mm - 3mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.15,6.15,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
5ecc208c-994a-44fc-a469-be85e6e618b8,IMPENGGREATLAKES6OPULENT,ENG-IMPR-91807,,,,"IMPENG - GREAT LAKES COLLECTION (OPULENT) | #91807 | 6"" x 19mm - 3mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.15,6.15,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
f7ff1d38-ddd0-4d76-b9bc-3ac20d33293c,IMPENGGREATLAKES6SPECTRUM,ENG-IMPR-91808,,,,"IMPENG - GREAT LAKES COLLECTION (SPECTRUM) | #91808 | 6"" x 19mm - 3mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.15,6.15,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
3254a297-d81d-47f3-9384-5f6e20db9b96,IMPENGGREATLAKES6SABLE,ENG-IMPR-91809,,,,"IMPENG - GREAT LAKES COLLECTION (SABLE) | #91809 | 6"" x 19mm - 3mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.15,6.15,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
de11a2ef-557a-4031-a619-c1d8bb5a6820,IMPENGGREATLAKES6SWIRL,ENG-IMPR-91810,,,,"IMPENG - GREAT LAKES COLLECTION (SWIRL) | #91810 | 6"" x 19mm - 3mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.15,6.15,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
9b402562-4bab-461e-8f8a-46ae8627af5b,IMPENGGREATLAKES6SERENADE,ENG-IMPR-91811,,,,"IMPENG - GREAT LAKES COLLECTION (SERENADE) | #91811 | 6"" x 19mm - 3mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.15,6.15,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
70442a63-2c51-4b7d-9d0d-12a026ce77c2,IMPENGGREATLAKES6TRANQUIL,ENG-IMPR-91812,,,,"IMPENG - GREAT LAKES COLLECTION (TRANQUIL) | #91812 | 6"" x 19mm - 3mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.15,6.15,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
3b4b5e05-a433-4f7c-8008-26f3a6305568,imphar---classic-oak-collection-3-14----olympus---91500-n--------1959sfb,91500-N,,,,IMPHAR - CLASSIC OAK COLLECTION 3-1/4 -  (OLYMPUS)  | #91500-N |  -  - 19.59sf/b,Box size (sf): 22.33 | Grade: Select | Warranty: 30yr res / 3yr comm,HARDWOOD,,,,,,,,4.40,5.40,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
ab0c1ec2-86b8-4b8d-bee9-befb317020d2,imphar---classic-oak-collection-3-14----olympus---91500-m--------1959sfb,91500-M,,,,IMPHAR - CLASSIC OAK COLLECTION 3-1/4 -  (OLYMPUS)  | #91500-M |  -  - 19.59sf/b,Box size (sf): 22.33 | Grade: Select & Better | Warranty: 30yr res / 3yr comm,HARDWOOD,,,,,,,,5.25,6.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
a1f639c3-ad3c-4dae-b959-384d619568c1,imphar---classic-oak-collection-4-14----olympus---91500-p--select-premium---4-14-x-34-19mm---sfb,91500-P,,,,"IMPHAR - CLASSIC OAK COLLECTION 4-1/4 -  (OLYMPUS)  | #91500-P | Select - 4-1/4"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Grade: Select | Warranty: 30yr res / 3yr comm,HARDWOOD,,,,,,,,4.65,5.65,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
edcd53eb-2cd3-4e67-ad7e-761fd9b8c001,imphar---classic-oak-collection-4-14----olympus---91500-s--select-better---4-14-x-34-19mm---sfb,91500-S,,,,"IMPHAR - CLASSIC OAK COLLECTION 4-1/4 -  (OLYMPUS)  | #91500-S | Select Better - 4-1/4"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Grade: Select & Better | Warranty: 30yr res / 3yr comm,HARDWOOD,,,,,,,,5.50,6.50,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
7828401b-057d-4ee0-b474-8cf6735c374a,imphar---classic-oak-collection-3-14----brighton---91501-n--------1959sfb,91501-N,,,,IMPHAR - CLASSIC OAK COLLECTION 3-1/4 -  (BRIGHTON)  | #91501-N |  -  - 19.59sf/b,Box size (sf): 22.33 | Grade: Select | Warranty: 30yr res / 3yr comm,HARDWOOD,,,,,,,,4.40,5.40,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
888e043d-dbef-440d-bbf7-65c57cf8c11e,imphar---classic-oak-collection-3-14----brighton---91501-m--------1959sfb,91501-M,,,,IMPHAR - CLASSIC OAK COLLECTION 3-1/4 -  (BRIGHTON)  | #91501-M |  -  - 19.59sf/b,Box size (sf): 22.33 | Grade: Select & Better | Warranty: 30yr res / 3yr comm,HARDWOOD,,,,,,,,5.25,6.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
fc1c50c3-a6fd-405b-9dda-4efea177dfbb,imphar---classic-oak-collection-4-14----brighton---91501-p--select-premium---4-14-x-34-19mm---sfb,91501-P,,,,"IMPHAR - CLASSIC OAK COLLECTION 4-1/4 -  (BRIGHTON)  | #91501-P | Select - 4-1/4"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Grade: Select | Warranty: 30yr res / 3yr comm,HARDWOOD,,,,,,,,4.65,5.65,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
bd19e947-23ac-4ce0-b245-db8e4e621107,imphar---classic-oak-collection-4-14----brighton---91501-s--select-better---4-14-x-34-19mm---sfb,91501-S,,,,"IMPHAR - CLASSIC OAK COLLECTION 4-1/4 -  (BRIGHTON)  | #91501-S | Select Better - 4-1/4"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Grade: Select & Better | Warranty: 30yr res / 3yr comm,HARDWOOD,,,,,,,,5.50,6.50,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
a5eb6611-7b3f-4acb-940c-2f3acb7944b1,imphar---classic-oak-collection-3-14----della---91502-n--------1959sfb,91502-N,,,,IMPHAR - CLASSIC OAK COLLECTION 3-1/4 -  (DELLA)  | #91502-N |  -  - 19.59sf/b,Box size (sf): 22.33 | Grade: Select | Warranty: 30yr res / 3yr comm,HARDWOOD,,,,,,,,4.40,5.40,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
5ecbcc3b-a862-4d23-9ae4-e827e1c3ba3e,imphar---classic-oak-collection-3-14----della---91502-m--------1959sfb,91502-M,,,,IMPHAR - CLASSIC OAK COLLECTION 3-1/4 -  (DELLA)  | #91502-M |  -  - 19.59sf/b,Box size (sf): 22.33 | Grade: Select & Better | Warranty: 30yr res / 3yr comm,HARDWOOD,,,,,,,,5.25,6.25,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
